date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm),GW(feet)
20/6/1985,0,27.95,0.572000231,430.08,2353.64,0.002557656,36
21/6/1985,10.84,27.535,0.572000231,314.64,2461.15,0.00910352,36.19
22/6/1985,32.47,26.94,0.572000231,288.75,2530.17,0.013438529,36.51
23/6/1985,9.11,27.125,0.572000231,294.63,2533.71,0.011704526,36.8
24/6/1985,0,26.975,0.572000231,430.66,2344.03,0.006936015,37.02
25/6/1985,0,27.25,0.572000231,416.8,2439.38,0.00476851,37.18
26/6/1985,9.94,27.025,0.572000231,290.45,2584.31,0.006502514,37.45
27/6/1985,3.86,27.355,0.572000231,329.66,2720,0.008670019,37.7
28/6/1985,0.11,27.755,0.572000231,368.38,2721.02,0.010404023,37.91
29/6/1985,0,28.025,0.572000231,327.68,2898.76,0.006069013,38.07
30/6/1985,0,27.555,0.572000231,395.88,2638.89,0.004335009,38.23
1/7/1985,3.44,27.585,0.572000231,278.96,2722.65,0.008236518,38.34
2/7/1985,0,27.465,0.572000231,402.58,2588.97,0.00910352,38.51
3/7/1985,0,26.62,0.571730671,453.05,2264.37,0.00476851,38.69
4/7/1985,0,27.205,0.570577083,458.11,2312.64,0.003207907,38.81
5/7/1985,0,27.41,0.569646181,460.36,2327.47,0.005635512,38.93
6/7/1985,14.92,27.875,0.568446412,325.8,2600.46,0.019074042,39.02
7/7/1985,0,28.795,0.568,435.61,2678.09,0.011704526,39.13
8/7/1985,0,29,0.568,448.69,2641.91,0.006936015,39.26
9/7/1985,12.21,28.38,0.568,325.59,2682.1,0.005635512,39.41
10/7/1985,0,27.885,0.568,439.7,2571.81,0.005202011,39.47
11/7/1985,0,28.205,0.568,439.37,2614.97,0.005202011,39.48
12/7/1985,15.31,27.055,0.568,385.61,2399.39,0.016906537,39.52
13/7/1985,10.92,26.7,0.567730324,355.53,2312.09,0.025143055,39.55
14/7/1985,21.19,26.59,0.566151389,359.01,2400,0.020808045,39.67
15/7/1985,6.52,26.585,0.564446759,323.5,2427.35,0.034680076,39.83
16/7/1985,0.23,26.615,0.564000231,426.9,2436.14,0.035547078,39.97
17/7/1985,13.69,27.25,0.564000231,311.77,2570.39,0.060690132,40.04
18/7/1985,24.46,27,0.564000231,285.81,2640,0.095370208,40.06
19/7/1985,9.61,26.19,0.564000231,298.59,2480,0.086700189,40.08
20/7/1985,18.38,26.185,0.563730671,280.22,2550.79,0.147390321,40.25
21/7/1985,7.34,26.75,0.561646296,279.84,2640.54,0.121380265,40.41
22/7/1985,6.28,26.14,0.560000116,275.77,2567.4,0.164730359,40.68
23/7/1985,2.47,26.245,0.560000116,222.88,2798.18,0.147390321,40.81
24/7/1985,0.92,26.29,0.560000116,360.4,2585.18,0.108375236,40.79
25/7/1985,0.09,27.965,0.560000116,417.84,2708.22,0.117045255,40.67
26/7/1985,3.06,27.75,0.559224306,360.7,2640,0.07803017,40.62
27/7/1985,11.72,27.315,0.556446296,307.38,2639.86,0.056355123,40.76
28/7/1985,1.09,28.25,0.555999884,425.78,2720,0.047685104,40.88
29/7/1985,0,28.38,0.555999884,429.16,2719.85,0.047685104,40.92
30/7/1985,0,28.195,0.555999884,420.75,2719.99,0.047685104,40.92
31/7/1985,19.46,27.52,0.555730324,344.6,2487.69,0.195075425,41.08
1/8/1985,11.11,26.64,0.552446528,389.42,2364.98,0.377145822,41.28
2/8/1985,0,27.31,0.552000116,423.92,2578.74,0.23409051,41.45
3/8/1985,1.24,27.17,0.552000116,409.09,2534.83,0.286110624,41.56
4/8/1985,15.13,27.505,0.552000116,318.79,2607.19,0.346800756,41.65
5/8/1985,1.78,27.75,0.550576852,374.02,2640,0.411825898,41.76
6/8/1985,29.98,27.64,0.547999653,325.3,2600.27,0.459511002,41.77
7/8/1985,25.42,27.215,0.547999653,302.55,2640,0.455175992,41.82
8/8/1985,15.4,26.815,0.547999653,262.47,2727.44,0.502861096,41.89
9/8/1985,8.29,27.085,0.547999653,253.14,2802.03,0.541876181,41.96
10/8/1985,15.79,27.03,0.544,274.56,2731.35,0.546211191,42.08
11/8/1985,2.8,27.29,0.544,341.43,2647.29,0.615571342,42.23
12/8/1985,0,28.335,0.544,450.79,2666.8,0.615571342,42.34
13/8/1985,12.92,28.15,0.544,337.67,2641.68,0.650251418,42.36
14/8/1985,8.66,28.115,0.540072917,329.29,2676.27,0.767296673,42.29
15/8/1985,11.68,28.265,0.54,331.14,2685.73,0.836656824,42.4
16/8/1985,14.68,28.03,0.54,314.36,2729.46,0.966707108,42.47
17/8/1985,3.32,28.36,0.54,405.88,2680.08,0.910351985,42.54
18/8/1985,0,28.37,0.536000231,420.82,2762.08,0.810646767,42.57
19/8/1985,0,28.67,0.536000231,420.8,2796.81,0.827986805,42.54
20/8/1985,0,28.23,0.536000231,423.2,2722.82,0.910351985,42.52
21/8/1985,9.74,27.445,0.536000231,351.09,2640,1.036067259,42.52
22/8/1985,11.71,27.585,0.531999884,309.1,2653.31,1.313507864,42.66
23/8/1985,11.94,27.695,0.531999884,345.45,2560.25,2.410265255,42.82
24/8/1985,0,27.835,0.531999884,401.81,2708.73,1.955089263,42.94
25/8/1985,13.65,27.94,0.530577083,317.83,2700.74,1.751343818,42.97
26/8/1985,0,28.71,0.527999884,404.68,2817.48,1.439223138,43
27/8/1985,3.3,28.235,0.527999884,327.84,2798.75,1.170452552,42.92
28/8/1985,0.1,28.435,0.527999884,356.94,2942.85,1.010057202,42.91
29/8/1985,7.4,28.27,0.524072917,271.63,2888.82,1.066412325,42.94
30/8/1985,0,27.635,0.524,277.08,3042.66,1.18779259,43.03
31/8/1985,24.51,26.395,0.524,218.18,2795.27,1.348187939,43.19
1/9/1985,38.61,25.24,0.524,200.42,2675.94,1.768683856,43.44
2/9/1985,12.81,26.63,0.520000116,307.25,2541.91,1.651638601,43.46
3/9/1985,7.82,28.235,0.520000116,300.79,2795.53,1.937749225,43.42
4/9/1985,23.33,27.76,0.520000116,315.08,2663.87,1.599618488,43.52
5/9/1985,10.4,27.33,0.516446412,303.38,2654.29,2.059129489,43.58
6/9/1985,14.5,27.115,0.516,316.82,2559.87,2.475290397,43.68
7/9/1985,0,27.765,0.516,399,2720,2.648690775,43.75
8/9/1985,0,28.25,0.516,416.23,2720,2.627015728,43.78
9/9/1985,1.63,27.97,0.512000231,388.62,2709.8,2.52731051,43.77
10/9/1985,0,27.75,0.512000231,414.77,2640,2.301890019,43.87
11/9/1985,0,27.455,0.512000231,428.12,2546.32,1.968094291,43.94
12/9/1985,0,27.72,0.508,392.84,2706.58,1.603953497,43.9
13/9/1985,0,26.755,0.508,428.1,2442.46,1.296167826,43.84
14/9/1985,0.77,26.33,0.508,389.81,2506.2,1.070747334,43.77
15/9/1985,0,25.165,0.508,372.18,2396.4,0.845326843,43.73
16/9/1985,0,26.19,0.504,400.12,2460.7,0.671926465,43.78
17/9/1985,0,25.755,0.504,398.65,2400,0.546211191,43.8
18/9/1985,9.14,25.37,0.504,263.99,2480,0.459511002,43.7
19/9/1985,8.34,24.685,0.500000116,254.82,2411.74,0.411825898,43.65
20/9/1985,26.52,25.235,0.500000116,269.02,2445.57,0.559216219,43.82
21/9/1985,15.65,25.565,0.500000116,302.44,2357.18,0.984047145,44.03
22/9/1985,0,26.535,0.500000116,395.56,2516.13,0.676261474,44.13
23/9/1985,0,27.595,0.496,393.27,2668.25,0.546211191,44.18
24/9/1985,0,27.25,0.496,417.64,2520.07,0.446505973,44.18
25/9/1985,0,27.085,0.496,413.61,2506.49,0.381480832,44.25
26/9/1985,0,27.135,0.492,374.22,2650.19,0.333795728,44.29
27/9/1985,0,26.605,0.492,389.11,2516.69,0.294780643,44.36
28/9/1985,0,26.455,0.492,404.84,2426.74,0.268770586,44.26
29/9/1985,0.04,26.365,0.492,350.54,2585.42,0.255765558,44.11
30/9/1985,0,26.94,0.488,381.48,2552.91,0.23842552,44.11
1/10/1985,0,27.065,0.488,380.24,2558.07,0.221085482,44.13
2/10/1985,1.41,27.25,0.488,370.12,2559.62,0.203745444,44.1
3/10/1985,11.06,27.445,0.484,319.61,2623.06,0.216750473,44.01
4/10/1985,16.24,27.535,0.484,274.6,2653.15,1.031732249,43.915
5/10/1985,19.78,26.75,0.484,269.66,2560,2.128489641,43.82
6/10/1985,9.27,24.77,0.483553588,289.16,2216.5,1.825038979,43.94
7/10/1985,0,22.81,0.48,424.9,1841.81,1.079417353,43.99
8/10/1985,0,24.455,0.48,404.84,2094.6,0.801976749,44.08
9/10/1985,0,25.895,0.48,381.53,2320.02,0.719611569,44.02
10/10/1985,0,25.675,0.476,340.85,2431.87,0.880006919,43.93
11/10/1985,0,25.755,0.476,373.86,2321.01,1.079417353,43.89
12/10/1985,0,26.35,0.476,383.11,2351.73,1.131437467,43.88
13/10/1985,0,26.83,0.475926968,365.6,2482.61,1.049072287,43.88
14/10/1985,5.72,26.95,0.472000116,264.42,2563.15,1.148777505,43.79
15/10/1985,0,26.5,0.472000116,369.38,2400,0.932027032,43.75
16/10/1985,0,26.53,0.472000116,345.74,2489.49,0.754291645,43.89
17/10/1985,0,27.105,0.469423032,335.74,2600.21,0.585226276,43.87
18/10/1985,0,27.11,0.468000116,343.11,2560.08,0.459511002,43.8
19/10/1985,0.85,26.51,0.468000116,323.05,2483.05,0.385815841,43.76
20/10/1985,0.02,26.255,0.468000116,306.86,2546.5,0.342465747,43.69
21/10/1985,1.69,26.71,0.464000116,299.69,2578.65,0.299115652,43.68
22/10/1985,0,26.185,0.464000116,345.98,2379.06,0.264435577,43.78
23/10/1985,0,26.1,0.464000116,343.31,2367.42,0.23842552,43.77
24/10/1985,0,26.22,0.464000116,320.53,2470.41,0.212415463,43.67
25/10/1985,0,25.67,0.460000116,337.15,2321.96,0.195075425,43.57
26/10/1985,0,25.67,0.460000116,315.45,2397.86,0.177735388,43.5
27/10/1985,1.06,25.65,0.460000116,263.1,2534,0.169065369,43.51
28/10/1985,0,27.05,0.459927083,274.19,2735.67,0.164730359,43.46
29/10/1985,0,26.81,0.455999884,296.93,2617.39,0.151725331,43.47
30/10/1985,0,25.17,0.455999884,310.92,2325.01,0.138720302,43.52
31/10/1985,17.43,24.74,0.455999884,220.57,2326.12,0.134385293,43.51
1/11/1985,26.58,24.165,0.455999884,236.16,2200,0.23842552,43.51
2/11/1985,0,23.145,0.452269792,339.16,1987.09,0.333795728,43.59
3/11/1985,4.09,24.845,0.452000463,250,2295.31,0.286110624,43.69
4/11/1985,7.42,23.435,0.452000463,215.72,2174.45,0.329460718,43.68
5/11/1985,0,16.41,0.452000463,395.42,1190.02,0.342465747,43.75
6/11/1985,0,15.745,0.449423264,385.6,1164.42,0.281775614,43.8
7/11/1985,0,16.77,0.448,408.19,1145.76,0.242760529,43.76
8/11/1985,0,19.4,0.448,390.32,1383.66,0.212415463,43.7
9/11/1985,0,20.745,0.448,342.99,1658.68,0.195075425,43.64
10/11/1985,0,21.86,0.447553472,338.32,1774.56,0.182070397,43.57
11/11/1985,0,23.15,0.44426956,330.98,1920.32,0.169065369,43.52
12/11/1985,0,23.945,0.443999884,317.97,2076.78,0.15606034,43.53
13/11/1985,0,24.14,0.443999884,322.3,2080,0.147390321,43.47
14/11/1985,0,24.625,0.443999884,309.64,2162.2,0.134385293,43.37
15/11/1985,0,23.76,0.443553472,323.68,2001.85,0.121380265,43.27
16/11/1985,0,23.07,0.440775694,332.3,1880.82,0.112710246,43.17
17/11/1985,0,22.325,0.440000116,351.36,1720.48,0.108375236,43.03
18/11/1985,0,23.5,0.440000116,316.97,1954.99,0.099705217,42.92
19/11/1985,3.42,24.79,0.440000116,189.05,2470.04,0.091035198,42.89
20/11/1985,7.5,25.88,0.440000116,123.41,2793.52,0.095370208,42.89
21/11/1985,0,26.325,0.438353935,178.12,2824.26,0.091035198,42.95
22/11/1985,1.75,26.12,0.43626956,163.26,2759.37,0.086700189,42.94
23/11/1985,0,23.15,0.436000116,239,2200,0.08236518,42.99
24/11/1985,0,23.165,0.436000116,263.34,2117.59,0.07803017,42.96
25/11/1985,0,23.245,0.436000116,300.97,1998.26,0.073695161,42.9
26/11/1985,0,22.31,0.436000116,327.99,1769.23,0.069360151,42.87
27/11/1985,0,22.635,0.435553704,306.39,1884.61,0.065025142,42.88
28/11/1985,0,23.07,0.433848611,304.04,1917.32,0.060690132,42.79
29/11/1985,0,24.35,0.432269444,271.02,2206.25,0.060690132,42.65
30/11/1985,0,24.25,0.432,268.67,2200.58,0.056355123,42.46
1/12/1985,0.18,24.1,0.432,253.88,2236.11,0.052020113,42.41
2/12/1985,0,23.345,0.432,268.3,2090.85,0.052020113,42.34
3/12/1985,0,17.67,0.432,353.88,1228.69,0.052020113,42.27
4/12/1985,0,19.14,0.432,319.83,1443.8,0.047685104,42.28
5/12/1985,8.72,20.685,0.432,179.91,1844.02,0.047685104,42.12
6/12/1985,1.44,17.98,0.431553588,206.09,1599.94,0.047685104,41.97
7/12/1985,0,14.24,0.430353819,357.41,966.99,0.043350095,41.965
8/12/1985,0,17.645,0.429422917,306.16,1382.71,0.042916594,41.96
9/12/1985,0,18.77,0.428269676,318.16,1427.49,0.04118259,41.95
10/12/1985,0,20.255,0.428,320.93,1560.2,0.039448586,41.9
11/12/1985,0,20.81,0.428,317.15,1609.48,0.038581584,41.98
12/12/1985,0,21.05,0.428,321.54,1607.74,0.03684758,42.08
13/12/1985,0,22.55,0.428,273.59,1936.49,0.035980578,41.96
14/12/1985,10.88,17.64,0.428,249.48,1287.24,0.04118259,41.79
15/12/1985,0,10.295,0.428,366.72,720,0.042916594,41.49
16/12/1985,0,12.49,0.428,280.56,1037.69,0.04118259,41.35
17/12/1985,0,13.265,0.428,228.26,1197.91,0.038148083,41.28
18/12/1985,0,14.22,0.428,310.25,1108.59,0.035980578,41.05
19/12/1985,0,15.23,0.428,316.43,1162.35,0.033813074,40.98
20/12/1985,0,13.655,0.428,344.5,943.02,0.031645569,40.85
21/12/1985,0,12.125,0.428,327.86,918.49,0.030345066,40.79
22/12/1985,0,8.605,0.428,362.56,633.83,0.029044563,40.7
23/12/1985,0,9.945,0.428,340.83,732.91,0.029044563,40.47
24/12/1985,0,15.435,0.428,303.41,1171.65,0.029044563,40.31
25/12/1985,3.48,16.57,0.428,229.6,1290.49,0.03207907,40.35
26/12/1985,0,5.495,0.428,357.9,517.58,0.031645569,40.45
27/12/1985,0,5.99,0.428,383.43,459.48,0.029911565,40.35
28/12/1985,0,11.85,0.428,373.13,722.39,0.029911565,40.19
29/12/1985,0,14.53,0.428,338.98,968.52,0.031212068,39.74
30/12/1985,0,12.955,0.428,365.07,800,0.029911565,39.27
31/12/1985,0,13.5,0.428,370.06,792.27,0.028611062,38.8
1/1/1986,4.74,19.13,0.428269676,222.43,1479.63,0.02774406,38.81
2/1/1986,11.78,20.47,0.428775694,187.45,1764.22,0.02774406,38.97
3/1/1986,0,19.91,0.429848495,290.91,1503.88,0.028611062,39.08
4/1/1986,0,20.01,0.430942477,304.93,1459.53,0.029911565,39.23
5/1/1986,7.32,20.17,0.431927083,197.36,1626.19,0.032512571,39.27
6/1/1986,0,13.315,0.432,371.16,800,0.038148083,39.18
7/1/1986,0,17.645,0.432,305.9,1295.24,0.037714582,39.2
8/1/1986,4.14,18.575,0.432,166.09,1597.55,0.039882087,39.2
9/1/1986,2.53,18.705,0.432,144.07,1735.41,0.043350095,39.31
10/1/1986,20.2,20.63,0.432,148,1881.71,0.060690132,39.47
11/1/1986,1.38,17.57,0.432,242.07,1410.84,0.069360151,39.48
12/1/1986,0,14.645,0.43277581,307.04,1082.73,0.065025142,39.8
13/1/1986,0,13.035,0.434942593,345.44,893.69,0.056355123,40.35
14/1/1986,0,9.97,0.436000116,367,672.71,0.047685104,40.45
15/1/1986,0,12.065,0.436000116,381.81,723.08,0.047685104,40.67
16/1/1986,0,15.055,0.436000116,376.51,920,0.047685104,40.71
17/1/1986,0,17.96,0.436000116,278.39,1413.55,0.052020113,40.63
18/1/1986,0,18.005,0.436000116,219.38,1574.66,0.060690132,40.46
19/1/1986,0,18.93,0.437423032,229.69,1628.68,0.069360151,40.285
20/1/1986,0,14.455,0.439553704,342.05,1002.79,0.069360151,40.11
21/1/1986,0,13.28,0.440000116,376.09,843.93,0.065025142,40.07
22/1/1986,0,15.785,0.440000116,372.73,1002.61,0.060690132,40.38
23/1/1986,0,18.19,0.440000116,333.85,1312.63,0.060690132,40.53
24/1/1986,0,17.54,0.440000116,310.82,1330.05,0.060690132,40.51
25/1/1986,0,16.28,0.441848495,359.21,1108.32,0.065025142,40.42
26/1/1986,2.95,16.55,0.443999884,279.51,1240,0.069360151,40.2
27/1/1986,3.24,12.245,0.443999884,265.94,934.26,0.073695161,39.9
28/1/1986,0,4.835,0.443999884,405.69,444.52,0.069360151,39.73
29/1/1986,0,7.87,0.443999884,420.57,520,0.065025142,39.56
30/1/1986,0,12.81,0.445848611,418.91,730.85,0.060690132,39.56
31/1/1986,0,15.18,0.448,400.89,922.21,0.060690132,39.53
1/2/1986,0,16.335,0.448,388.81,1039.88,0.060690132,39.02
2/2/1986,0,17.275,0.448,362.27,1200,0.056355123,38.17
3/2/1986,0,18.5,0.448,370.66,1263.86,0.052020113,37.53
4/2/1986,0,19.465,0.451554051,364.5,1354.07,0.052020113,37.67
5/2/1986,0,20.97,0.452000463,344.78,1569.84,0.052020113,37.78
6/2/1986,0,22.17,0.452000463,303.52,1801.08,0.052020113,37.95
7/2/1986,0,22.665,0.452000463,285.66,1915.39,0.047685104,38.27
8/2/1986,13.65,21.965,0.454353704,177.97,1986.47,0.056355123,38.31
9/2/1986,0,21.345,0.455999884,315.18,1716.81,0.08236518,38.275
10/2/1986,0,22.24,0.455999884,308.59,1800,0.07803017,38.24
11/2/1986,9.66,22.09,0.455999884,207.35,1897.32,0.086700189,38.17
12/2/1986,0,15.42,0.457423148,310.68,1221.55,0.08236518,38.06
13/2/1986,0,10.06,0.460000116,375.88,766.5,0.08236518,38.03
14/2/1986,0,12.07,0.460000116,441.68,720,0.07803017,38.49
15/2/1986,0,16.89,0.460000116,358.71,1254.51,0.069360151,38.88
16/2/1986,0,16.635,0.46184838,429.83,1028.84,0.065025142,38.9
17/2/1986,0,19.285,0.464000116,382.94,1365.41,0.065025142,39.03
18/2/1986,3.03,20.395,0.464000116,239.56,1720,0.065025142,38.96
19/2/1986,0,20.485,0.464000116,342.32,1598.04,0.065025142,39.02
20/2/1986,0,22.525,0.466942708,297.21,1933.22,0.065025142,39.13
21/2/1986,0,22.365,0.468000116,314.8,1889.37,0.065025142,39.41
22/2/1986,0,21.785,0.468000116,344.9,1753.54,0.065025142,39.55
23/2/1986,11.87,20.32,0.468000116,259.52,1608.28,0.07803017,39.55
24/2/1986,0,19.64,0.472000116,297.21,1664.06,0.117045255,39.56
25/2/1986,0,14.71,0.472000116,345.02,1164.02,0.130050284,39.52
26/2/1986,0,11.08,0.472000116,465.4,720,0.117045255,39.35
27/2/1986,0,17.11,0.472000116,409.63,1218.61,0.091035198,39.36
28/2/1986,0,18.025,0.476,361.53,1400,0.073695161,39.53
1/3/1986,4.95,12.35,0.476,239.46,1048.51,0.069360151,39.87
2/3/1986,0,8.235,0.476,468.09,611.83,0.065025142,40.06
3/3/1986,0,11.545,0.479553588,489.2,721.51,0.065025142,40.12
4/3/1986,0,15.12,0.48,436.83,1058.93,0.060690132,40.22
5/3/1986,1.23,14.79,0.48,424.73,1005.99,0.060690132,40.1
6/3/1986,0,13.045,0.48,498.41,800,0.060690132,39.9
7/3/1986,0,15.755,0.484,459.94,1057.32,0.060690132,39.17
8/3/1986,0,14.865,0.484,517.68,802.58,0.056355123,38.44
9/3/1986,0,18.845,0.484,437.01,1335.43,0.047685104,37.93
10/3/1986,31.01,20.775,0.487926968,198.22,1899.25,0.073695161,38.06
11/3/1986,25.62,22.03,0.488,219.87,2003.94,0.177735388,38.28
12/3/1986,0,23.265,0.488,395.07,1882.13,0.186405406,38.31
13/3/1986,0,25.04,0.488,336.13,2279.82,0.182070397,38.24
14/3/1986,13.95,22.71,0.492,236.6,2047.23,0.15606034,38.27
15/3/1986,28.07,21.375,0.492,240.83,1881.14,0.346800756,38.69
16/3/1986,28.78,21.76,0.492,265.4,1861.14,1.556268393,39.16
17/3/1986,0,23.21,0.496,367.28,2000.67,2.085139546,39.51
18/3/1986,0,23.275,0.496,407.13,1903.96,1.764348847,39.76
19/3/1986,0,25.08,0.496,361.63,2278.17,1.313507864,40.06
20/3/1986,1.02,24.815,0.496,361.41,2167.27,1.057742306,40.43
21/3/1986,6.85,19.06,0.500000116,379.51,1249.66,0.86700189,40.67
22/3/1986,0,12.11,0.500000116,431.13,920,0.723946578,40.76
23/3/1986,0,12.47,0.500000116,514.72,810.81,0.598231304,40.88
24/3/1986,0,15.585,0.504,507.88,1004.18,0.507196106,40.96
25/3/1986,0,18.68,0.504,457.21,1355.72,0.429165936,40.96
26/3/1986,2.81,20.825,0.504,353.19,1731.78,0.364140794,40.87
27/3/1986,12.41,21.495,0.504,279.81,1798.9,0.39882087,40.75
28/3/1986,0,20.89,0.508,441.45,1600.35,0.407490888,40.64
29/3/1986,0,20.98,0.508,443.17,1607.8,0.359805784,40.47
30/3/1986,0,20.75,0.508,439.04,1600,0.299115652,40.36
31/3/1986,0,19.965,0.512000231,485.05,1400,0.255765558,40.33
1/4/1986,0,19.865,0.512000231,492.22,1378.61,0.221085482,40.63
2/4/1986,0,19.76,0.512000231,511.43,1322.66,0.199410435,40.66
3/4/1986,0,20.25,0.512073148,510.29,1359.48,0.177735388,40.73
4/4/1986,0,21.42,0.516,486.8,1534.33,0.15606034,40.82
